item_number,item_description,group_name,vendor_price_usd,price_valid_till,notes,price_expired,phase_out_flag,vendor,vendor_brand,country,price_type,source_file
1384680280,"FENCE, RIGHT 25,5X36X205 KGT 501        ",Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385209408,MOTOR HEAD AXLE                         ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385212735,AXL RD 20X466                           ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385213669,SAW BLADE SPINDLE                       ,Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385221491,Guide                                   ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385221556,DRIVE SHAFT RD 36X45  Z 24              ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385419178,BUSHING RD 16X41                        ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385639470,THREADED ROD M 8X265                    ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385680593,"SAW BLADE SPINDLE 20HTD5M15 RD31X57,5 KG",Spare Part,17.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385680844,TENSION BOLT M8X100 ET                  ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385681077,POLY-RIB PULLEY  ET                     ,Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385681999,"Swivel arm bold RD 16,3/M12X122 KGS303  ",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385682006,TURNTABLE BOLTS KGS303 RD 16/M10X63     ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385682014,"CLAMPING ROD RD 8X185,5 KGS303          ",Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385683274,"FEDERDORN BW 600 25,0X3,0X230           ",Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385693105,BEARING BUSH RD 18X46                   ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385693113,KNURLED THUMB NUT M 16X1                ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385694012,"HEXAGON NUT SW13 M8X7,6 TKHS315M        ",Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701124,Feed rod                                ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701205,Intermediate shaft                      ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701213,SAW BLADE SPINDLE                       ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701302,TIE BOLT                                ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701310,POLY-RIB PULLEY                         ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701558,POSITIONING SCREW                       ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701566,FEED SPINDLE                            ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385701663,GUIDE BAR                               ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385703410,SHAFT 14HTD5M20 RD21X70 KGT300          ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385703526,"MOTOR HEAD AXLE RD22,8X102,5 /M12 KGT300",Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385703704,GEARWHEEL SHAFT RD 22/M8X78 Z=20 KGT300 ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385703810,TOOTHED RACK RD 14h9X168 KGT300         ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385703828,GUIDE BAR RD 14X99 KGT300               ,Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385710166,BOLT                                    ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385710174,GUIDE SEGMENT                           ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717004,"SAW BLADE SPINDLE 24HTD5M20 RD37X66,5 KG",Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717012,"FLANGED WHEE RD41/26X2,6 KGT300         ",Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717497,THREADED ROD M 10/60X450 HC260C         ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717551,"THREADED ROD TR 14X3X229,5 HC260C       ",Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717578,"OUTFEED ROLLER RD 25X360,5 HC260C       ",Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717608,CHECK NUT 30X30X22  TR 14X3 HC260C      ,Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717748,RECOIL LOCK BAR RD 6X286 HC260C         ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385717799,THREADED BOLT RD 13X20 8h9  M 6 HC260C  ,Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385718116,"BOLT RD 16X60,5 HC260C                  ",Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385718175,"BOLT RD 20X64,5 HC260C                  ",Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385736475,Feed rod                                ,Spare Part,47.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385736505,Motor head axle                         ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385738036,Bevel cam shaft KS 254/305              ,Spare Part,6.935,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1385739547,Feed rod KGS 216                        ,Spare Part,59.72,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1386219520,PLANER BLADE TC 410X25X3                ,Spare Part,119.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1386707428,"SAW BLADE TCT 315X2,8/1,8X30 Z=48 WZ    ",Spare Part,32.33,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1386728417,Saw blade                               ,Spare Part,27.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1386737173,Saw blade                               ,Spare Part,27.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1386737181,"SAW BLADE TCT 315X2,4/1,8X30 Z=84 WZ    ",Spare Part,64.725,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388198580,UPPER BANDSAW WHEEL ASSEMBLY            ,Spare Part,94.78,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388403965,UNIVERSAL ADAPTOR                       ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388627014,"CASTER SE RD 100/35 1XLENK-, 1XBOCKROLLE",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388654658,PLUG  ET                                ,Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388680470,SLIDING HANDLE  RED                     ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388681035,SHAFT WITH GEARWHEEL  ET                ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388690425,PACKING  ET                             ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388690433,IMPELLER D=365 MM ET                    ,Spare Part,55.09,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388690875,"CHIP BAG KATEGORIE ""G"" SPA 1701         ",Spare Part,37.625,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388691014,PACKING RING RD 325 ET                  ,Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388691138,CARBON BRUSH 29X11X6 KGS303-230V /ET    ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388698264,"KNOB, RED                               ",Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388699511,"FELT BRUSH 12,2X9X6 FORMATSCH.SCHL.PKU  ",Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388701680,SETTING KNOB WITH RED CAP               ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388701842,SET  SCREW M8x45 GESAMTL.98 TVL PKU     ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388703560,RELEASE LEVER RD 5 KGT300               ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388711848,ACCESSORY BAG  DH 330                   ,Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388715088,FELT BRUSH                              ,Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388718435,SCHALTNOCKEN HC260C                     ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388718486,shiftblock HC260C                       ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388721916,BEARING SEA  TKHS 315 D&D      ET       ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388727027,LOCK  DH 330            ET              ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388727035,Inbus-key torx                          ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388728287,THRUST BEARING  OBERFRÄSENSET-UK290     ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388728970,"SPACER BUSHING RD 20/7,3X8 SCHIEBESCHL.U",Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388734023,Carbon brush                            ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388739610,Slide block KGS 216 Plus                ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1388739629,Slide block KGS 254/315 Plus            ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390007767,FACE PLAT                               ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390008895,"SHIM 22X22 MIT BOHRUNG 8,1              ",Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390018033,STOP RULE                               ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390202578,SWIVEL CASTIN  KAPPACHSE RD 26 /ET      ,Spare Part,24.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390205208,FLANGE RD 20                            ,Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390205755,CLAMPING PAD                            ,Spare Part,8.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1390207081,"BLADE COLLAR, OUTE RD 50X8  30-5/8""     ",Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391006179,SLEEVE                                  ,Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391007043,SAW BLADE GUAR  KLEIN                   ,Spare Part,3.47,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391018045,"PVC CAP, FOOT FORM NR. F 1159 PLASTIKFUß",Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391019971,LAMELLAR PLUG 60X25 VL SCHWARZ          ,Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391043660,COGGED BELT PULLE HTD P24-5M-20 KLEIN   ,Spare Part,29.895,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391059264,Lamellar plug black                     ,Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391073313,BRAKE LEVE                              ,Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391087560,"SPACER BUSHING RD 15/8,2X25             ",Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391200145,PLUG QUERANSCHLAG                       ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1391200390,Selector wheel                          ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392017603,"COVER PLATE BL 2,00X188X190             ",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392018170,"LE BL 1,25X80X165X790                   ",Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392019142,"RIVING KNIF BL 2,50X90X280              ",Spare Part,4.005,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392020027,"GUIDE RAIL 4KT 25X60X2X1290+1,5 ET      ",Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392020043,"LEVER, BLADE TILT 4KT 50X30X1,5X300     ",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392020086,"RETENTION PLATE BD 2,99X78X210 ET       ",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392038481,OPEN END SPANNER BL 3X43/15X145 SW 19X14,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392075565,PLANER BLADE SETTING GAUGE BL 2X43X45   ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392077207,"AXLE BRACKET BL 2,99X120X166 LINKS      ",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392077215,"AXLE BRACKET BL 2,99X120X166 RECHTS     ",Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392200360,CAM PLATE                               ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392201587,"GUIDE PLATE, FLIPSTOP                   ",Spare Part,0.44,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392204497,"RIVING KNIF GR. 25X2,9                  ",Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205035,"CROSSHEAD BL 2,50X86X656                ",Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205043,"CHIP CASE BL 2,99X585X874               ",Spare Part,42.39,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205060,"CAP BL 1,5X520,5X640                    ",Spare Part,15.945,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205086,"LEVER BL 2,99X90X663,7                  ",Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205418,"SAFETY LEVER BL 2,50X30X100             ",Spare Part,2.51,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205620,"Clamping plate,BL 1X26X91,5             ",Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205647,"SHIM PLATE BL 0,5X59X79                 ",Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392205876,SPRING HINGE BL 1X15X160                ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1392738947,RIVING KNIFE                            ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1393005315,FENCE EXTRUSION 300 MM                  ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1393027530,MITRE FENCE EXTRUSION 710 MM ET         ,Spare Part,19.965,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1393204989,GROOVE EXTRUSIO 546 MM                  ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1393205551,"TABLE INSERT EXTRUSION 549,5 +-0,3 MM   ",Spare Part,8.01,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1394201630,Push stick                              ,Spare Part,4.465,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1394729177,Rear lower guard KGS 216 Plus           ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1394729185,Rear lower guard                        ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200034,"FLANGE NU RD 57,5X15                    ",Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200611,BEARING BOLT                            ,Spare Part,1.015,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200697,CLAMPING RO M 8X751/785                 ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200700,"SETTING SHAFT RD 10X94,5                ",Spare Part,1.495,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200964,"POLY-RIB PULLE 14JX59,5/RDA 59,5X57 RDI ",Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395200980,POLY-RIB PULLEY                         ,Spare Part,11.985,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395201014,LOCK RETENTIO RD 35X15  M 12            ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395201286,DOUBLE COLLAR NUT SW 19X14              ,Spare Part,0.765,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395202428,BUSHING RD 18X5                         ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395202592,MOTOR HEAD AXL RD 26X190                ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395203130,WIRE PIN                                ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395204048,THREADED BOLT RD 20X80                  ,Spare Part,13.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395204110,SAW BLADE SPINDL RD 57X137 AUFNAHME RD 2,Spare Part,44.695,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395205176,COLLAR SCREW M 10  SW 19X37             ,Spare Part,4.97,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395205230,CLAMPING SHAF RD 20X247                 ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395205516,SCREW 6KT 17X30  M 8                    ,Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395207195,AXL RD 20X635                           ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395207217,BOLT RD 12X69                           ,Spare Part,1.745,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395739162,SAW SPINDLE BOLT M 8x20 left            ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1395740721,STUD BOLT                               ,Spare Part,1.26,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482108900,CENTERING ROD RD 10X167                 ,Spare Part,1.98,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482206294,"MOTOR SEAT BL 2,99X134X230              ",Spare Part,9.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482209099,HOLDDOWN CLAM                           ,Spare Part,2.99,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482215935,SHIM PLATE                              ,Spare Part,5.975,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482216010,"POINTER, MITRE FENCE                    ",Spare Part,0.48,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
1482220530,CUTTERBLOCK WEDGE II 410 MM LANG        ,Spare Part,22.46,2026-03-31,,True,False,Metabo,Metabowerke GmbH,Germany,landed,251030 Lista precios METABO -JMC.xlsx
