item_number,item_description,vendor,vendor_brand,country,price_type,vendor_price_usd,pt_price_ca35,pt_price_ca40,phase_out_flag,ronix_fob_price_usd,vendor_price_jmd
339136590,Motor flange                            ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339136600,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339136610,Fixed bearing cover                     ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136680,cover pivot                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136690,cover pivot                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136700,cover pivot                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136750,Locking element                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136800,"Electronic unit,(f. SRE 3185)           ",Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
339136810,Dust cover                              ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339136820,Adapter flange                          ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339136920,Sperrglied                              ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339136950,air inlet                               ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339137020,Extension                               ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
339137030,Extension                               ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
339137070,Base                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137080,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137160,Clamping piece                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137180,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137190,Adaptor                                 ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339137200,earth connection                        ,Metabo,Metabowerke GmbH,Germany,landed,9.975,,,False,,1565.9163975000001
339137240,Fixed bearing cover                     ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339137270,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339137280,miter angle scale                       ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339137290,bevel angle scale                       ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339137300,Clamping holder                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137410,Lever                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137430,Scale front                             ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339137440,Pointer                                 ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339137450,earth connection                        ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339137470,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339137480,fence                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137490,Pressure plate                          ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339137510,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339137520,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339137540,Fixed bearing cover                     ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137550,Shift fork                              ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339137580,Fixed bearing cover                     ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339137590,Adaptor left                            ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339137600,Adaptor right                           ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339137610,Support plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137630,Strap                                   ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
339137700,Connecting piece                        ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137720,Holder                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339137730,brake pad                               ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339137740,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339137920,Connector set                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339137930,Adaptor                                 ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339138160,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339138170,Adapter flange CED 180                  ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
339138190,Adapter flange welded                   ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339138210,Sliding carriage welded                 ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339138230,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339138290,Pointer                                 ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339138310,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339138480,Guard                                   ,Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
339138490,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339138550,Strap                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339138600,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339138640,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339138650,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339138690,fastening plate                         ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339138710,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339138760,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339138870,cover                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339138930,ladder hook                             ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339139070,Lock lever                              ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139090,cover                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139100,cover                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139120,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139130,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339139140,Shock absorber cpl.                     ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339139150,Retainer plate                          ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339139280,Retainer plate type 2                   ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339139290,Sliding sheet compl.                    ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339139390,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339139410,THICKNESSER BED  HC260C                 ,Metabo,Metabowerke GmbH,Germany,landed,55.09,,,False,,8648.254069
339139420,CONROD BEARING SHELL  HC260C            ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339139430,"CHIP GUIDE PLATE BL 2,00X45X309,5 HC260C",Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
339139440,SIDE PANEL LID BL 2X30X153 HC260C       ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339139450,Safety trigger                          ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339139460,Protection plate                        ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339139470,Motor pulley protection plate           ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339139480,Washer                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139490,Flat pad for guard                      ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139510,shift fork                              ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339139530,retaining ring                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139540,template follower                       ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339139570,Base plate                              ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339139710,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139720,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339139740,Retaining ring                          ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339139870,Holder                                  ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339139880,FAN COVER                               ,Metabo,Metabowerke GmbH,Germany,landed,8.975,,,False,,1408.9322975
339139890,Holder                                  ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339139920,cage cover                              ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339139940,Guide plate Würth                       ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339140050,Support plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339140060,Support plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339140070,Support plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339140080,Support plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339140170,Clamp                                   ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
339141210,HANDLE TUBE                             ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
339141220,Slotted disc                            ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339141240,counter balance                         ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339141280,Spring                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339141290,Conical disk                            ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339141300,Washer                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339141310,Locking bar washer                      ,Metabo,Metabowerke GmbH,Germany,landed,4.97,,,False,,780.2109770000001
339141320,Washer                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339141330,Shim                                    ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339141350,Gasket                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339141520,Replace metal plate                     ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339141530,Angle stop                              ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339141540,Spring Bushing                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339141570,Grease Hose holder                      ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339141580,Tube 400g                               ,Metabo,Metabowerke GmbH,Germany,landed,19.965,,,False,,3134.1875565
339141590,Tube 450g                               ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
339145930,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339145940,slip case                               ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339145950,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339145960,Shift fork                              ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339145970,PULLING DEVICE                          ,Metabo,Metabowerke GmbH,Germany,landed,27.47,,,False,,4312.3532270000005
339145980,Thrust washer                           ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
339145990,Bearing cage                            ,Metabo,Metabowerke GmbH,Germany,landed,42.39,,,False,,6654.555999
339146000,Bracket#front#                          ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339146010,Bracket#back#                           ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339146020,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339146030,Connecting link                         ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339146040,Bearing support                         ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339146050,Pressure lever                          ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339146060,Butting washer                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339146080,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339146090,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339147510,hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339147530,Spacer sheet                            ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339147540,Washer                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339147550,Washer                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339147570,Connector                               ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339147580,Fastening hook (corded)                 ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339147590,Fastening hook (cordless)               ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339147600,Fork                                    ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339147610,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339147630,Retaining ring                          ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339147640,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339147650,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339147660,Sliding sheet                           ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339147690,adjusting sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339147720,Sheet Cover                             ,Metabo,Metabowerke GmbH,Germany,landed,11.985,,,False,,1881.4544385000002
339147740,5L Tank Assembly                        ,Metabo,Metabowerke GmbH,Germany,landed,49.7,,,False,,7802.109770000001
339147780,5L Tank Assembly                        ,Metabo,Metabowerke GmbH,Germany,landed,84.76,,,False,,13305.972316000001
339147800,Sheet Cover                             ,Metabo,Metabowerke GmbH,Germany,landed,29.895,,,False,,4693.0396695
339147820,5L Tank Assembly                        ,Metabo,Metabowerke GmbH,Germany,landed,100.17,,,False,,15725.097297000002
339147830,Sheet Cover top                         ,Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
339147850,Fork                                    ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339147890,LIFTING EYE                             ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
339147900,Fence Lock Washer                       ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339147960,Bevel Washer Plate                      ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339148010,Spring Bushing                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148030,CONNECTING                              ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339148040,Balancing plate                         ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339148050,Locking plate                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148060,Champing claw                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148070,Latch                                   ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339148080,Adjusting lever                         ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339148090,Roller holder                           ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
339148100,Supporing Angle                         ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339148110,Counterweight                           ,Metabo,Metabowerke GmbH,Germany,landed,8.975,,,False,,1408.9322975
339148120,Pressure plate                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148130,Pressure plate cpl.                     ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339148140,Balancing plate                         ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339148190,Angle square                            ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
339148220,Basic scale                             ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339148230,Pointer                                 ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339148300,HANG HOOK                               ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339148330,Table top                               ,Metabo,Metabowerke GmbH,Germany,landed,22.46,,,False,,3525.8628860000003
339148340,Support                                 ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339148500,Bevel Detent Lock Hook                  ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339148530,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339148540,Pendulum guard                          ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339148570,Depth rule guide                        ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
339148760,FENCE                                   ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148780,Push-fit protective plate               ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339148830,Riving knife                            ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339148860,Table side extension                    ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339148870,Connector set                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339148880,GAUGE                                   ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339148890,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,13.99,,,False,,2196.2075590000004
339148910,Base plate                              ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
339149020,Motor cap                               ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339149050,Retaining ring                          ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339149060,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149070,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339149080,Bit lock                                ,Metabo,Metabowerke GmbH,Germany,landed,5.975,,,False,,937.9799975
339149090,Shift fork                              ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339149100,Riving knife                            ,Metabo,Metabowerke GmbH,Germany,landed,2.99,,,False,,469.3824590000001
339149110,Cable Connector                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149120,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149130,Housing f. jaw                          ,Metabo,Metabowerke GmbH,Germany,landed,8.975,,,False,,1408.9322975
339149150,Shift fork                              ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149160,Spring Bushing                          ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149170,Cable Connector                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149180,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149190,Retraining sheet                        ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339149290,Base plate                              ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149310,BLADE LEVER SPRING                      ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149320,Spindle lock                            ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149330,cover sheet                             ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149340,Retaining ring                          ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339149350,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149360,Clamping band                           ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339149370,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149390,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149400,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149440,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149450,Spindle lock                            ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149460,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149480,Riving knife                            ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339149490,Cut indicator                           ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339149500,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,15.945,,,False,,2503.1114745000004
339149580,Motor cap                               ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339149590,Holding ring                            ,Metabo,Metabowerke GmbH,Germany,landed,1.26,,,False,,197.799966
339149600,Fixed bearing cover                     ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149620,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339149630,heat sink                               ,Metabo,Metabowerke GmbH,Germany,landed,6.935,,,False,,1088.6847335
339149640,Band Hikoki C421809                     ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149710,Clamping plate                          ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339149730,anti vibration plate                    ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339149750,Ring Hikoki C4033843                    ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149790,Guide locking plate                     ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149800,Hook                                    ,Metabo,Metabowerke GmbH,Germany,landed,4.005,,,False,,628.7213205
339149820,Retaining sheet                         ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149830,Bearing cover                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149840,Shift element                           ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339149850,Spindle                                 ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339149860,Circlip                                 ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149870,Guide plate                             ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339149940,Universal spanner                       ,Metabo,Metabowerke GmbH,Germany,landed,1.745,,,False,,273.93725450000005
339149950,Clamping claw                           ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339149960,Antifriction gaskets                    ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339150510,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339150540,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339150560,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.495,,,False,,234.69122950000005
339150880,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339150890,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339150930,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339150950,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339150960,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.765,,,False,,120.09283650000002
339150970,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339151030,air deflector                           ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339151040,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.48,,,False,,75.352368
339151050,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339151070,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.015,,,False,,159.3388615
339151080,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,1.98,,,False,,310.82851800000003
339151090,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,3.47,,,False,,544.7348270000001
339151110,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,2.51,,,False,,394.03009099999997
339151120,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,4.465,,,False,,700.9340065
339151130,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339151150,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,8.01,,,False,,1257.442641
339151170,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339151180,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
339151190,Baffle                                  ,Metabo,Metabowerke GmbH,Germany,landed,0.44,,,False,,69.07300400000001
