item_number,item_description,pt_current_price,pt_cpl35_price,pt_price_change_pct,standard_pack,inner_qty,master_qty,upc,class_code,class_desc,brand_code,brand_desc,subclass_code,subclass_desc,group_name,is_new_item,pt_price_ca35,pt_price_ca40,vendor,vendor_brand,country,price_type,source_file
W7900,12V Compact Tire Inflator w/LED Light,11.96,12.14,0.0144927536231884,1.0,1,20,39564152139.0,5,Maintenance & Repair,1.0,Performance Tool,18,Tire Inflators,,,11.04,11.04,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7901,12V Rapid Tire Inflator w/LED Light,16.15,16.36,0.0134228187919462,1.0,1,20,39564152184.0,5,Maintenance & Repair,1.0,Performance Tool,18,Tire Inflators,,,14.9,14.9,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7902,12V Digital Tire Inflator w/Auto-Stop,22.18,22.49,0.013671875,1.0,1,20,39564152177.0,5,Maintenance & Repair,1.0,Performance Tool,18,Tire Inflators,,,20.48,20.48,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7903,12V Raft & Tire Inflator,23.42,23.74,0.0138760407030527,1.0,1,10,39564152160.0,5,Maintenance & Repair,1.0,Performance Tool,18,Tire Inflators,,,21.62,21.62,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7904,AC/DC Powered Tire Inflator w/Auto-Stop,53.9,54.64,0.0138693467336682,1.0,1,10,39564152153.0,5,Maintenance & Repair,1.0,Performance Tool,18,Tire Inflators,,,49.75,49.75,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7910,Rechargeable Penlight Digital Tire Gauge,10.29,11.83,0.0,1.0,12,48,39564152634.0,5,Maintenance & Repair,,,19,Tire Pressure Gauges,,True,,,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7911,22 pc. Essential Roadside Assistance Kit,23.55,24.26,0.030358785648574,1.0,1,6,39564153457.0,40,Accessories,1.0,Performance Tool,5,Emergency & Security,,NEW,21.74,21.74,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7912,33 pc. Deluxe Roadside Assistance Kit,34.83,35.91,0.031104199066874,1.0,1,4,39564153433.0,40,Accessories,1.0,Performance Tool,5,Emergency & Security,,NEW,32.15,32.15,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7913,44 pc. Premium Roadside Assistance Kit,49.21,50.68,0.0299427564949361,1.0,1,4,39564153419.0,40,Accessories,1.0,Performance Tool,5,Emergency & Security,,,45.42,45.42,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W7920,30 pc. Screw In Tire Plug Kit w/Driver,3.4,3.91,0.0,1.0,12,144,39564152740.0,5,Maintenance & Repair,,,22,Wheel Accessories,,True,,,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W8,SAE/Metric Breakdown Lug Wrench,20.77,20.77,0.0,1.0,2,8,39564134531.0,5,Maintenance & Repair,1.0,Performance Tool,21,Lug Wrenches & Sockets,,,19.31,17.82,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80004,4 pc. Mini Stubby Screwdriver Set,1.4,1.4,0.0,1.0,12,288,39564800047.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,1.3,1.2,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80005,15 pc. Screwdriver Set,9.16,9.15,0.0,1.0,6,24,39564106446.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,8.52,7.86,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80006,6 pc. Star Screwdriver Set w/Rack,9.33,9.33,0.0,1.0,6,24,39564800061.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,8.69,8.02,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80007,7 pc. Screwdriver Set,7.53,7.53,0.0,1.0,6,24,39564800078.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,7.03,6.49,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80008,8 pc. Screwdriver Set,7.38,7.39,0.0,1.0,6,24,39564800085.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,6.92,6.38,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80015,15 pc. Screwdriver Set,15.27,15.26,0.0,1.0,6,12,39564800153.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,14.28,13.19,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80022,22 pc. Screwdriver Set,20.17,20.17,0.0,1.0,6,12,39564800221.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,18.8,17.35,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80032,6 pc. Aluminum Precision Screwdriver Set,7.46,7.46,0.0,1.0,12,48,39564154898.0,2,Hand Tools,1.0,Performance Tool,9,Screwdriver Sets,,,6.89,6.89,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80036,4-in-1 Precision Screwdriver,1.33,1.32,0.0,1.0,12,144,39564800368.0,3,Hardware Tools,1.0,Performance Tool,1,Bit Drivers & Sets,,,1.25,1.15,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80037,2-in-1 Ratcheting Screwdriver,3.25,3.25,0.0,1.0,8,48,39564146800.0,3,Hardware Tools,1.0,Performance Tool,1,Bit Drivers & Sets,,,3.06,2.82,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80101,Slack Adjusting Tool Set,22.73,23.74,0.044327931363203,1.0,6,48,39564126529.0,4,Specialty Tools,1.0,Performance Tool,37,Brake Lines,,,20.94,19.33,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80105,Wheel Hub Resurfacing Kit,11.31,11.31,0.0,1.0,20,60,39564014925.0,4,Specialty Tools,1.0,Performance Tool,35,Disc Brakes,,,10.75,9.92,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80109,Universal Brake Pad Spreader,13.25,13.9,0.0490596892886344,1.0,6,24,39564137396.0,4,Specialty Tools,1.0,Performance Tool,35,Disc Brakes,,,12.68,11.71,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80110,Gearless Brake Pad Spreader,35.9,38.51,0.072420036210018,1.0,5,20,39564129209.0,4,Specialty Tools,1.0,Performance Tool,35,Disc Brakes,,,32.82,30.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80112,X-Type Pad Spreader,11.24,11.91,0.0607521697203472,1.0,6,72,39564800931.0,4,Specialty Tools,1.0,Performance Tool,35,Disc Brakes,,,10.37,9.57,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80150,"6"" Plastic Caliper",1.35,1.35,0.0,1.0,24,240,39564801501.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,1.26,1.17,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80151,"6"" Stainless Steel Dial Caliper",29.19,29.2,0.0,1.0,12,48,39564801518.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,27.21,25.11,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80152,"6"" Stainless Steel Digital Caliper",19.0,19.0,0.0,1.0,12,48,39564801525.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,17.98,16.6,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80153,"6"" Li-Ion Steel Digital Caliper",30.52,30.52,0.0,1.0,6,24,39564154508.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,NEW,,,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80155,"6"" Composite Digital Caliper",9.1,9.1,0.0,1.0,25,100,39564801556.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,8.74,8.06,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80156,Digital Micrometer,55.56,55.56,0.0,1.0,5,50,39564111181.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,51.66,47.68,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80157,"4"" Carbon Fiber Digital Caliper",6.74,6.74,0.0,1.0,12,72,39564115639.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,6.36,5.87,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80158,Multifunction Refractometer,45.45,45.45,0.0,1.0,1,20,39564115608.0,4,Specialty Tools,1.0,Performance Tool,6,Cooling,,,43.36,40.03,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80163,"6"" Vernier Caliper",5.53,5.54,0.0,1.0,12,48,39564146466.0,3,Hardware Tools,1.0,Performance Tool,16,Measuring & Layout Tools,,,5.2,4.8,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80200,13 pc. Long Arm Star Key Set,7.35,7.35,0.0,1.0,10,40,39564154904.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,6.78,6.78,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80201,9 pc. Metric Long Arm Hex Key Set,6.94,6.94,0.0,1.0,10,40,39564154928.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,6.4,6.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80202,13 pc. SAE Long Arm Hex Key Set,6.94,6.94,0.0,1.0,10,40,39564154935.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,6.4,6.4,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80230,Radio Removal Tool,3.08,3.15,0.0211267605633803,1.0,6,24,39564802300.0,4,Specialty Tools,1.0,Performance Tool,50,Body and Interior,,,2.91,2.69,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80274,10 pc. SAE T-Handle Hex Key Set,10.6,10.6,0.0,1.0,1,10,39564802744.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,9.91,9.15,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80275,10 pc. Metric T-Handle Hex Key,10.48,10.48,0.0,1.0,1,10,39564802751.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,9.82,9.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80276,10 pc. T-Handle Star Driver Set,12.4,12.4,0.0,1.0,1,10,39564802768.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,11.71,10.81,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80277,10 pc. SAE/Metric T-Handle Hex Key Set,11.1,11.1,0.0,1.0,1,10,39564802775.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,10.38,9.58,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80280,22 pc. SAE/Metric Ball End Hex Key Set,7.7,7.7,0.0,1.0,6,24,39564802805.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,7.16,6.61,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80281,25 pc. SAE/Metric Hex Key Set,5.61,5.61,0.0,1.0,6,24,39564221118.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,5.23,4.82,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80282,8 pc. SAE Folding Hex Key Set,3.94,3.95,0.0,1.0,6,24,39564802829.0,1,Professional Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,3.67,3.39,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80283,8 pc. Metric Folding Hex Key Set,3.98,3.98,0.0,1.0,6,24,39564802836.0,1,Professional Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,3.71,3.42,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80284,8 pc. Star Folding Hex Key Set,3.98,3.98,0.0,1.0,6,24,39564802843.0,1,Professional Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,3.69,3.41,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80287,3 pc. Folding Star and Hex Key Set,12.21,12.21,0.0,1.0,6,24,39564802874.0,1,Professional Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,11.45,10.57,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80288,30 pc. Hex Key Wrench Set,9.05,9.05,0.0,1.0,6,12,39564802881.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,8.38,7.73,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80291,3 pc. Aluminum Hex and Star Key Set,10.48,10.48,0.0,1.0,6,24,39564802911.0,2,Hand Tools,1.0,Performance Tool,17,Star & Hex Keys,,,9.68,8.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80400,Camshaft Gear Holding Tool,4.69,4.69,0.0,1.0,12,36,39564144462.0,4,Specialty Tools,1.0,Performance Tool,1,Camshaft,,,4.33,4.04,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80490,Dodge Spindle Nut Socket,9.24,9.65,0.0433763188745605,1.0,6,24,39564804908.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,8.52,7.87,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80491,Offset Oxygen Sensor Wrench,7.48,7.48,0.0,1.0,12,72,39564804915.0,4,Specialty Tools,1.0,Performance Tool,9,Sensors & Switches,,,7.15,6.6,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80497,Toyota Belt Tensioner Socket,4.38,4.51,0.0297029702970297,1.0,12,144,39564144479.0,4,Specialty Tools,1.0,Performance Tool,7,Belts & Hoses,,,4.13,3.81,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80498,GM Fan Clutch Wrench,9.56,9.98,0.043035107587769,1.0,6,24,39564804984.0,4,Specialty Tools,1.0,Performance Tool,6,Cooling,,,8.84,8.16,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80499,2 pc. BMW Clutch Fan Wrench Set,16.58,16.59,0.0,1.0,5,20,39564132513.0,4,Specialty Tools,1.0,Performance Tool,6,Cooling,,,15.53,14.34,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80501,8 pc. Pneumatic Fan Clutch Wrench Set,52.32,52.31,0.0,1.0,1,4,39564154485.0,4,Specialty Tools,1.0,Performance Tool,6,Cooling,,NEW,45.49,41.99,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80510,Fly Wheel Turner,11.45,12.25,0.0690633869441816,1.0,6,36,39564805103.0,4,Specialty Tools,1.0,Performance Tool,41,Transmission,,,10.58,9.77,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80512,Cummins Barring Tool,12.49,13.03,0.0424978317432784,1.0,12,48,39564134203.0,4,Specialty Tools,1.0,Performance Tool,4,Crankshaft,,,11.78,10.87,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80518,Relay Removal Pliers,5.59,5.59,0.0,1.0,6,48,39564153488.0,4,Specialty Tools,1.0,Performance Tool,9,Sensors & Switches,,,5.16,5.16,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80519,Adjust Spark Plug Boot Puller,14.48,15.25,0.0538922155688623,1.0,6,36,39564123092.0,4,Specialty Tools,1.0,Performance Tool,20,Ignition,,,13.32,12.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80524,Go-No-Go Feeler Gauge 22 Blades,6.74,6.74,0.0,1.0,12,192,39564805240.0,4,Specialty Tools,1.0,Performance Tool,2,Valves & Springs,,,6.35,5.86,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80525,Mini Feeler Gauge 17 Blade,2.82,2.81,0.0,1.0,12,192,39564805257.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,2.68,2.47,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80526,Non-Magnetic Feeler Gauge 6 Blades,2.33,2.33,0.0,1.0,12,192,39564805264.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,2.24,2.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80527,Metric Feeler Gauges 25 Blade,3.83,3.82,0.0,1.0,12,192,39564805271.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,3.65,3.37,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80528,Standard Feeler Gauge 26 Blade,3.82,3.82,0.0,1.0,12,192,39564805288.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,3.64,3.36,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80529,Combination Tune-up Feeler Gauge,4.5,4.5,0.0,1.0,12,192,39564805295.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,4.28,3.96,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80530,Spark Plug Wire Tester,4.63,4.63,0.0,1.0,6,72,39564805301.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,4.43,4.09,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80531,Spark Plug Wire Puller,1.44,1.44,0.0,1.0,6,144,39564805318.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,1.39,1.28,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80532,Insulated Boot Puller,3.42,3.43,0.0,1.0,6,72,39564805325.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,3.23,2.98,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80533,"3/8"" Dr. 5/8"" Extended Spark Plug Socket",5.92,6.23,0.0511882998171846,1.0,6,72,39564805332.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,5.37,4.95,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80534,Spark Plug Install & Removal Tool,6.9,7.26,0.0518053375196232,1.0,24,96,39564132520.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,6.45,5.96,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80535,Spark Plug Gap Gauge,0.73,0.73,0.0,1.0,12,288,39564805356.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,0.7,0.65,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80536,Spark Plug Gap Gauge,0.76,0.76,0.0,1.0,12,288,39564134418.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,0.72,0.66,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80539,14mm/18mm Spark Plug Hole Chaser,4.1,4.1,0.0,1.0,6,72,39564805394.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,3.96,3.66,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80540,Spark Plug Gap Gauge,0.59,0.59,0.0,1.0,25,600,39564805387.0,4,Specialty Tools,1.0,Performance Tool,21,Tune Up,,,0.56,0.52,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80541,"12"" Long Feeler Blade Set",14.8,14.8,0.0,1.0,6,36,39564118128.0,4,Specialty Tools,1.0,Performance Tool,22,Feeler Gauges,,,13.85,12.78,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80543,"3/8"" Dr. 16mm 12pt Mag Spark Plug Socket",7.79,7.79,0.0,1.0,8,48,39564149313.0,4,Specialty Tools,1.0,Performance Tool,20,Ignition,,,7.16,6.61,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80544,"3/8"" Dr. 14mm 12pt Mag Spark Plug Socket",7.68,7.68,0.0,1.0,8,48,39564149320.0,4,Specialty Tools,1.0,Performance Tool,20,Ignition,,,7.07,6.53,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80545,5-Ton 2-Way Autobody Frame Pull Clamp,18.59,19.23,0.0343822843822843,1.0,1,8,39564150579.0,4,Specialty Tools,1.0,Performance Tool,50,Body and Interior,,,17.35,16.02,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80546,31mm FWD Axle Nut Socket CrMo,7.23,7.23,0.0,1.0,6,24,39564805462.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,6.81,6.29,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80548,29mm FWD Axle Nut Socket CrMo,7.04,7.04,0.0,1.0,6,24,39564805486.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,6.68,6.17,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80549,35mm FWD Axle Nut Socket CrMo,7.7,7.96,0.0337552742616032,1.0,6,24,39564805493.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,7.28,6.72,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80550,38mm FWD Axle Nut Socket CrMo,9.88,9.88,0.0,1.0,6,24,39564805509.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,9.27,8.55,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80553,33mm FWD Axle Nut Socket CrMo,8.09,8.08,0.0,1.0,6,24,39564805530.0,4,Specialty Tools,1.0,Performance Tool,44,Wheels & Hubs,,,7.66,7.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80554,Coil Spring Compressor,27.92,29.5,0.0566550252231277,1.0,2,12,39564805547.0,4,Specialty Tools,1.0,Performance Tool,45,Shocks & Struts,,,26.29,24.27,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80555,Strut Coil Spring Compressor,37.95,39.46,0.0396802740508136,1.0,3,6,39564805554.0,4,Specialty Tools,1.0,Performance Tool,45,Shocks & Struts,,,35.79,33.03,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80556,Strut Spring Compressor,42.02,43.56,0.0368746776689014,1.0,2,6,39564805561.0,4,Specialty Tools,1.0,Performance Tool,45,Shocks & Struts,,,39.78,36.72,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80557,Tie Rod End/Pitman Arm Puller,9.03,9.2,0.0192076830732293,1.0,6,36,39564805578.0,4,Specialty Tools,1.0,Performance Tool,47,Tie Rod/Pitman,,,8.74,8.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80559,Strut Spring Compressor,33.9,35.11,0.0354632587859423,1.0,1,10,39564000478.0,4,Specialty Tools,1.0,Performance Tool,45,Shocks & Struts,,,32.18,29.7,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80560,"Piston Cylinder Hone 2 to 7""",21.47,21.47,0.0,1.0,6,36,39564805608.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,20.56,18.98,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80561,3 pc. Stone Set for W80560,6.09,6.09,0.0,1.0,12,144,39564805615.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,5.91,5.45,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80562,5 pc. Tapered Extractor Set,3.35,3.35,0.0,1.0,12,120,39564805622.0,3,Hardware Tools,1.0,Performance Tool,7,Extractors,,,3.16,2.92,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80564,10 pc. 5 Lobe Socket Set,12.69,13.13,0.0341296928327643,1.0,6,24,39564805646.0,1,Professional Hand Tools,1.0,Performance Tool,12,Bit Socket Sets,,,11.84,10.93,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80567,Valve Spring Tool,16.28,16.91,0.0392809587217043,1.0,6,24,39564805677.0,4,Specialty Tools,1.0,Performance Tool,2,Valves & Springs,,,15.01,13.86,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80568,Valve Spring Compressor,21.87,23.03,0.0535183349851338,1.0,1,10,39564149658.0,4,Specialty Tools,1.0,Performance Tool,2,Valves & Springs,,,20.28,18.72,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80570,"Small Valve Lapper 5/8"" & 13/16""",2.82,2.81,0.0,1.0,6,72,39564805707.0,4,Specialty Tools,1.0,Performance Tool,2,Valves & Springs,,,2.69,2.48,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80571,"Valve Lapper 1-1/8"" & 1-3/8""",2.97,2.97,0.0,1.0,6,72,39564805714.0,4,Specialty Tools,1.0,Performance Tool,2,Valves & Springs,,,2.84,2.62,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80572,"Piston Ring Comp 2-1/8 to 5""",9.96,10.06,0.0097826086956521,1.0,6,24,39564805721.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,9.48,8.75,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80573,"Piston Ring Comp 3-1/2 to 7""",10.37,10.48,0.010438413361169,1.0,6,24,39564805738.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,9.95,9.19,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80574,Wrinkle Band Ring Compressor,9.51,9.77,0.0273348519362187,1.0,6,48,39564805745.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,9.0,8.31,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80575,Piston Ring Installer,4.73,5.02,0.0594965675057207,1.0,6,72,39564805752.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,4.31,3.98,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80576,Piston Ring Groove Cleaner,13.33,14.37,0.0780487804878048,1.0,6,24,39564805769.0,4,Specialty Tools,1.0,Performance Tool,3,Pistons,,,12.03,11.11,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80577,Compression Tester Spark Plug,10.09,10.22,0.0128755364806866,1.0,12,72,39564106729.0,4,Specialty Tools,1.0,Performance Tool,30,Diagnostic,,,9.83,9.07,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80578,Self-Powered Timing Light,36.5,38.67,0.0593647966755713,1.0,6,24,39564805783.0,4,Specialty Tools,1.0,Performance Tool,30,Diagnostic,,,34.23,31.59,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
W80579,Flex Drive Compression Tester,14.65,14.64,0.0,1.0,12,48,39564805790.0,4,Specialty Tools,1.0,Performance Tool,30,Diagnostic,,,14.49,13.38,CPL,CPL35,USA,landed,CPL35 Jan 02 2026 Price File.xlsx
